X0,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
940,6.200000,0.460000,0.170000,1.600000,0.073000,7.000000,11.000000,0.994250,3.610000,0.540000,11.400000,5
941,9.600000,0.330000,0.520000,2.200000,0.074000,13.000000,25.000000,0.995090,3.360000,0.760000,12.400000,7
942,9.900000,0.270000,0.490000,5.000000,0.082000,9.000000,17.000000,0.994840,3.190000,0.520000,12.500000,7
943,10.100000,0.430000,0.400000,2.600000,0.092000,13.000000,52.000000,0.998340,3.220000,0.640000,10.000000,7
944,9.800000,0.500000,0.340000,2.300000,0.094000,10.000000,45.000000,0.998640,3.240000,0.600000,9.700000,7
945,8.300000,0.300000,0.490000,3.800000,0.090000,11.000000,24.000000,0.994980,3.270000,0.640000,12.100000,7
946,10.200000,0.440000,0.420000,2.000000,0.071000,7.000000,20.000000,0.995660,3.140000,0.790000,11.100000,7
947,10.200000,0.440000,0.580000,4.100000,0.092000,11.000000,24.000000,0.997450,3.290000,0.990000,12.000000,7
948,8.300000,0.280000,0.480000,2.100000,0.093000,6.000000,12.000000,0.994080,3.260000,0.620000,12.400000,7
949,8.900000,0.120000,0.450000,1.800000,0.075000,10.000000,21.000000,0.995520,3.410000,0.760000,11.900000,7
950,8.900000,0.120000,0.450000,1.800000,0.075000,10.000000,21.000000,0.995520,3.410000,0.760000,11.900000,7
951,8.900000,0.120000,0.450000,1.800000,0.075000,10.000000,21.000000,0.995520,3.410000,0.760000,11.900000,7
952,8.300000,0.280000,0.480000,2.100000,0.093000,6.000000,12.000000,0.994080,3.260000,0.620000,12.400000,7
953,8.200000,0.310000,0.400000,2.200000,0.058000,6.000000,10.000000,0.995360,3.310000,0.680000,11.200000,7
954,10.200000,0.340000,0.480000,2.100000,0.052000,5.000000,9.000000,0.994580,3.200000,0.690000,12.100000,7
955,7.600000,0.430000,0.400000,2.700000,0.082000,6.000000,11.000000,0.995380,3.440000,0.540000,12.200000,6
956,8.500000,0.210000,0.520000,1.900000,0.090000,9.000000,23.000000,0.996480,3.360000,0.670000,10.400000,5
957,9.000000,0.360000,0.520000,2.100000,0.111000,5.000000,10.000000,0.995680,3.310000,0.620000,11.300000,6
958,9.500000,0.370000,0.520000,2.000000,0.088000,12.000000,51.000000,0.996130,3.290000,0.580000,11.100000,6
959,6.400000,0.570000,0.120000,2.300000,0.120000,25.000000,36.000000,0.995190,3.470000,0.710000,11.300000,7
960,8.000000,0.590000,0.050000,2.000000,0.089000,12.000000,32.000000,0.997350,3.360000,0.610000,10.000000,5
961,8.500000,0.470000,0.270000,1.900000,0.058000,18.000000,38.000000,0.995180,3.160000,0.850000,11.100000,6
962,7.100000,0.560000,0.140000,1.600000,0.078000,7.000000,18.000000,0.995920,3.270000,0.620000,9.300000,5
963,6.600000,0.570000,0.020000,2.100000,0.115000,6.000000,16.000000,0.996540,3.380000,0.690000,9.500000,5
964,8.800000,0.270000,0.390000,2.000000,0.100000,20.000000,27.000000,0.995460,3.150000,0.690000,11.200000,6
965,8.500000,0.470000,0.270000,1.900000,0.058000,18.000000,38.000000,0.995180,3.160000,0.850000,11.100000,6
966,8.300000,0.340000,0.400000,2.400000,0.065000,24.000000,48.000000,0.995540,3.340000,0.860000,11.000000,6
967,9.000000,0.380000,0.410000,2.400000,0.103000,6.000000,10.000000,0.996040,3.130000,0.580000,11.900000,7
968,8.500000,0.660000,0.200000,2.100000,0.097000,23.000000,113.000000,0.997330,3.130000,0.480000,9.200000,5
969,9.000000,0.400000,0.430000,2.400000,0.068000,29.000000,46.000000,0.994300,3.200000,0.600000,12.200000,6
970,6.700000,0.560000,0.090000,2.900000,0.079000,7.000000,22.000000,0.996690,3.460000,0.610000,10.200000,5
971,10.400000,0.260000,0.480000,1.900000,0.066000,6.000000,10.000000,0.997240,3.330000,0.870000,10.900000,6
972,10.400000,0.260000,0.480000,1.900000,0.066000,6.000000,10.000000,0.997240,3.330000,0.870000,10.900000,6
973,10.100000,0.380000,0.500000,2.400000,0.104000,6.000000,13.000000,0.996430,3.220000,0.650000,11.600000,7
974,8.500000,0.340000,0.440000,1.700000,0.079000,6.000000,12.000000,0.996050,3.520000,0.630000,10.700000,5
975,8.800000,0.330000,0.410000,5.900000,0.073000,7.000000,13.000000,0.996580,3.300000,0.620000,12.100000,7
976,7.200000,0.410000,0.300000,2.100000,0.083000,35.000000,72.000000,0.997000,3.440000,0.520000,9.400000,5
977,7.200000,0.410000,0.300000,2.100000,0.083000,35.000000,72.000000,0.997000,3.440000,0.520000,9.400000,5
978,8.400000,0.590000,0.290000,2.600000,0.109000,31.000000,119.000000,0.998010,3.150000,0.500000,9.100000,5
979,7.000000,0.400000,0.320000,3.600000,0.061000,9.000000,29.000000,0.994160,3.280000,0.490000,11.300000,7
980,12.200000,0.450000,0.490000,1.400000,0.075000,3.000000,6.000000,0.996900,3.130000,0.630000,10.400000,5
981,9.100000,0.500000,0.300000,1.900000,0.065000,8.000000,17.000000,0.997740,3.320000,0.710000,10.500000,6
982,9.500000,0.860000,0.260000,1.900000,0.079000,13.000000,28.000000,0.997120,3.250000,0.620000,10.000000,5
983,7.300000,0.520000,0.320000,2.100000,0.070000,51.000000,70.000000,0.994180,3.340000,0.820000,12.900000,6
984,9.100000,0.500000,0.300000,1.900000,0.065000,8.000000,17.000000,0.997740,3.320000,0.710000,10.500000,6
985,12.200000,0.450000,0.490000,1.400000,0.075000,3.000000,6.000000,0.996900,3.130000,0.630000,10.400000,5
986,7.400000,0.580000,0.000000,2.000000,0.064000,7.000000,11.000000,0.995620,3.450000,0.580000,11.300000,6
987,9.800000,0.340000,0.390000,1.400000,0.066000,3.000000,7.000000,0.994700,3.190000,0.550000,11.400000,7
988,7.100000,0.360000,0.300000,1.600000,0.080000,35.000000,70.000000,0.996930,3.440000,0.500000,9.400000,5
989,7.700000,0.390000,0.120000,1.700000,0.097000,19.000000,27.000000,0.995960,3.160000,0.490000,9.400000,5
990,9.700000,0.295000,0.400000,1.500000,0.073000,14.000000,21.000000,0.995560,3.140000,0.510000,10.900000,6
991,7.700000,0.390000,0.120000,1.700000,0.097000,19.000000,27.000000,0.995960,3.160000,0.490000,9.400000,5
992,7.100000,0.340000,0.280000,2.000000,0.082000,31.000000,68.000000,0.996940,3.450000,0.480000,9.400000,5
993,6.500000,0.400000,0.100000,2.000000,0.076000,30.000000,47.000000,0.995540,3.360000,0.480000,9.400000,6
994,7.100000,0.340000,0.280000,2.000000,0.082000,31.000000,68.000000,0.996940,3.450000,0.480000,9.400000,5
995,10.000000,0.350000,0.450000,2.500000,0.092000,20.000000,88.000000,0.999180,3.150000,0.430000,9.400000,5
996,7.700000,0.600000,0.060000,2.000000,0.079000,19.000000,41.000000,0.996970,3.390000,0.620000,10.100000,6
997,5.600000,0.660000,0.000000,2.200000,0.087000,3.000000,11.000000,0.993780,3.710000,0.630000,12.800000,7
998,5.600000,0.660000,0.000000,2.200000,0.087000,3.000000,11.000000,0.993780,3.710000,0.630000,12.800000,7
999,8.900000,0.840000,0.340000,1.400000,0.050000,4.000000,10.000000,0.995540,3.120000,0.480000,9.100000,6
1000,6.400000,0.690000,0.000000,1.650000,0.055000,7.000000,12.000000,0.991620,3.470000,0.530000,12.900000,6
1001,7.500000,0.430000,0.300000,2.200000,0.062000,6.000000,12.000000,0.994950,3.440000,0.720000,11.500000,7
1002,9.900000,0.350000,0.380000,1.500000,0.058000,31.000000,47.000000,0.996760,3.260000,0.820000,10.600000,7
1003,9.100000,0.290000,0.330000,2.050000,0.063000,13.000000,27.000000,0.995160,3.260000,0.840000,11.700000,7
1004,6.800000,0.360000,0.320000,1.800000,0.067000,4.000000,8.000000,0.992800,3.360000,0.550000,12.800000,7
1005,8.200000,0.430000,0.290000,1.600000,0.081000,27.000000,45.000000,0.996030,3.250000,0.540000,10.300000,5
1006,6.800000,0.360000,0.320000,1.800000,0.067000,4.000000,8.000000,0.992800,3.360000,0.550000,12.800000,7
1007,9.100000,0.290000,0.330000,2.050000,0.063000,13.000000,27.000000,0.995160,3.260000,0.840000,11.700000,7
1008,9.100000,0.300000,0.340000,2.000000,0.064000,12.000000,25.000000,0.995160,3.260000,0.840000,11.700000,7
1009,8.900000,0.350000,0.400000,3.600000,0.110000,12.000000,24.000000,0.995490,3.230000,0.700000,12.000000,7
1010,9.600000,0.500000,0.360000,2.800000,0.116000,26.000000,55.000000,0.997220,3.180000,0.680000,10.900000,5
1011,8.900000,0.280000,0.450000,1.700000,0.067000,7.000000,12.000000,0.993540,3.250000,0.550000,12.300000,7
1012,8.900000,0.320000,0.310000,2.000000,0.088000,12.000000,19.000000,0.995700,3.170000,0.550000,10.400000,6
1013,7.700000,1.005000,0.150000,2.100000,0.102000,11.000000,32.000000,0.996040,3.230000,0.480000,10.000000,5
1014,7.500000,0.710000,0.000000,1.600000,0.092000,22.000000,31.000000,0.996350,3.380000,0.580000,10.000000,6
1015,8.000000,0.580000,0.160000,2.000000,0.120000,3.000000,7.000000,0.994540,3.220000,0.580000,11.200000,6
1016,10.500000,0.390000,0.460000,2.200000,0.075000,14.000000,27.000000,0.995980,3.060000,0.840000,11.400000,6
1017,8.900000,0.380000,0.400000,2.200000,0.068000,12.000000,28.000000,0.994860,3.270000,0.750000,12.600000,7
1018,8.000000,0.180000,0.370000,0.900000,0.049000,36.000000,109.000000,0.990070,2.890000,0.440000,12.700000,6
1019,8.000000,0.180000,0.370000,0.900000,0.049000,36.000000,109.000000,0.990070,2.890000,0.440000,12.700000,6
1020,7.000000,0.500000,0.140000,1.800000,0.078000,10.000000,23.000000,0.996360,3.530000,0.610000,10.400000,5
1021,11.300000,0.360000,0.660000,2.400000,0.123000,3.000000,8.000000,0.996420,3.200000,0.530000,11.900000,6
1022,11.300000,0.360000,0.660000,2.400000,0.123000,3.000000,8.000000,0.996420,3.200000,0.530000,11.900000,6
1023,7.000000,0.510000,0.090000,2.100000,0.062000,4.000000,9.000000,0.995840,3.350000,0.540000,10.500000,5
1024,8.200000,0.320000,0.420000,2.300000,0.098000,3.000000,9.000000,0.995060,3.270000,0.550000,12.300000,6
1025,7.700000,0.580000,0.010000,1.800000,0.088000,12.000000,18.000000,0.995680,3.320000,0.560000,10.500000,7
1026,8.600000,0.830000,0.000000,2.800000,0.095000,17.000000,43.000000,0.998220,3.330000,0.600000,10.400000,6
1027,7.900000,0.310000,0.320000,1.900000,0.066000,14.000000,36.000000,0.993640,3.410000,0.560000,12.600000,6
1028,6.400000,0.795000,0.000000,2.200000,0.065000,28.000000,52.000000,0.993780,3.490000,0.520000,11.600000,5
1029,7.200000,0.340000,0.210000,2.500000,0.075000,41.000000,68.000000,0.995860,3.370000,0.540000,10.100000,6
1030,7.700000,0.580000,0.010000,1.800000,0.088000,12.000000,18.000000,0.995680,3.320000,0.560000,10.500000,7
1031,7.100000,0.590000,0.000000,2.100000,0.091000,9.000000,14.000000,0.994880,3.420000,0.550000,11.500000,7
1032,7.300000,0.550000,0.010000,1.800000,0.093000,9.000000,15.000000,0.995140,3.350000,0.580000,11.000000,7
1033,8.100000,0.820000,0.000000,4.100000,0.095000,5.000000,14.000000,0.998540,3.360000,0.530000,9.600000,5
1034,7.500000,0.570000,0.080000,2.600000,0.089000,14.000000,27.000000,0.995920,3.300000,0.590000,10.400000,6
1035,8.900000,0.745000,0.180000,2.500000,0.077000,15.000000,48.000000,0.997390,3.200000,0.470000,9.700000,6
1036,10.100000,0.370000,0.340000,2.400000,0.085000,5.000000,17.000000,0.996830,3.170000,0.650000,10.600000,7
1037,7.600000,0.310000,0.340000,2.500000,0.082000,26.000000,35.000000,0.993560,3.220000,0.590000,12.500000,7
1038,7.300000,0.910000,0.100000,1.800000,0.074000,20.000000,56.000000,0.996720,3.350000,0.560000,9.200000,5
1039,8.700000,0.410000,0.410000,6.200000,0.078000,25.000000,42.000000,0.995300,3.240000,0.770000,12.600000,7
1040,8.900000,0.500000,0.210000,2.200000,0.088000,21.000000,39.000000,0.996920,3.330000,0.830000,11.100000,6
1041,7.400000,0.965000,0.000000,2.200000,0.088000,16.000000,32.000000,0.997560,3.580000,0.670000,10.200000,5
1042,6.900000,0.490000,0.190000,1.700000,0.079000,13.000000,26.000000,0.995470,3.380000,0.640000,9.800000,6
1043,8.900000,0.500000,0.210000,2.200000,0.088000,21.000000,39.000000,0.996920,3.330000,0.830000,11.100000,6
1044,9.500000,0.390000,0.410000,8.900000,0.069000,18.000000,39.000000,0.998590,3.290000,0.810000,10.900000,7
1045,6.400000,0.390000,0.330000,3.300000,0.046000,12.000000,53.000000,0.992940,3.360000,0.620000,12.200000,6
1046,6.900000,0.440000,0.000000,1.400000,0.070000,32.000000,38.000000,0.994380,3.320000,0.580000,11.400000,6
1047,7.600000,0.780000,0.000000,1.700000,0.076000,33.000000,45.000000,0.996120,3.310000,0.620000,10.700000,6
1048,7.100000,0.430000,0.170000,1.800000,0.082000,27.000000,51.000000,0.996340,3.490000,0.640000,10.400000,5
1049,9.300000,0.490000,0.360000,1.700000,0.081000,3.000000,14.000000,0.997020,3.270000,0.780000,10.900000,6
1050,9.300000,0.500000,0.360000,1.800000,0.084000,6.000000,17.000000,0.997040,3.270000,0.770000,10.800000,6
1051,7.100000,0.430000,0.170000,1.800000,0.082000,27.000000,51.000000,0.996340,3.490000,0.640000,10.400000,5
1052,8.500000,0.460000,0.590000,1.400000,0.414000,16.000000,45.000000,0.997020,3.030000,1.340000,9.200000,5
1053,5.600000,0.605000,0.050000,2.400000,0.073000,19.000000,25.000000,0.992580,3.560000,0.550000,12.900000,5
1054,8.300000,0.330000,0.420000,2.300000,0.070000,9.000000,20.000000,0.994260,3.380000,0.770000,12.700000,7
1055,8.200000,0.640000,0.270000,2.000000,0.095000,5.000000,77.000000,0.997470,3.130000,0.620000,9.100000,6
1056,8.200000,0.640000,0.270000,2.000000,0.095000,5.000000,77.000000,0.997470,3.130000,0.620000,9.100000,6
1057,8.900000,0.480000,0.530000,4.000000,0.101000,3.000000,10.000000,0.995860,3.210000,0.590000,12.100000,7
1058,7.600000,0.420000,0.250000,3.900000,0.104000,28.000000,90.000000,0.997840,3.150000,0.570000,9.100000,5
1059,9.900000,0.530000,0.570000,2.400000,0.093000,30.000000,52.000000,0.997100,3.190000,0.760000,11.600000,7
1060,8.900000,0.480000,0.530000,4.000000,0.101000,3.000000,10.000000,0.995860,3.210000,0.590000,12.100000,7
1061,11.600000,0.230000,0.570000,1.800000,0.074000,3.000000,8.000000,0.998100,3.140000,0.700000,9.900000,6
1062,9.100000,0.400000,0.500000,1.800000,0.071000,7.000000,16.000000,0.994620,3.210000,0.690000,12.500000,8
1063,8.000000,0.380000,0.440000,1.900000,0.098000,6.000000,15.000000,0.995600,3.300000,0.640000,11.400000,6
1064,10.200000,0.290000,0.650000,2.400000,0.075000,6.000000,17.000000,0.995650,3.220000,0.630000,11.800000,6
1065,8.200000,0.740000,0.090000,2.000000,0.067000,5.000000,10.000000,0.994180,3.280000,0.570000,11.800000,6
1066,7.700000,0.610000,0.180000,2.400000,0.083000,6.000000,20.000000,0.996300,3.290000,0.600000,10.200000,6
1067,6.600000,0.520000,0.080000,2.400000,0.070000,13.000000,26.000000,0.993580,3.400000,0.720000,12.500000,7
1068,11.100000,0.310000,0.530000,2.200000,0.060000,3.000000,10.000000,0.995720,3.020000,0.830000,10.900000,7
1069,11.100000,0.310000,0.530000,2.200000,0.060000,3.000000,10.000000,0.995720,3.020000,0.830000,10.900000,7
1070,8.000000,0.620000,0.350000,2.800000,0.086000,28.000000,52.000000,0.997000,3.310000,0.620000,10.800000,5
1071,9.300000,0.330000,0.450000,1.500000,0.057000,19.000000,37.000000,0.994980,3.180000,0.890000,11.100000,7
1072,7.500000,0.770000,0.200000,8.100000,0.098000,30.000000,92.000000,0.998920,3.200000,0.580000,9.200000,5
1073,7.200000,0.350000,0.260000,1.800000,0.083000,33.000000,75.000000,0.996800,3.400000,0.580000,9.500000,6
1074,8.000000,0.620000,0.330000,2.700000,0.088000,16.000000,37.000000,0.997200,3.310000,0.580000,10.700000,6
1075,7.500000,0.770000,0.200000,8.100000,0.098000,30.000000,92.000000,0.998920,3.200000,0.580000,9.200000,5
1076,9.100000,0.250000,0.340000,2.000000,0.071000,45.000000,67.000000,0.997690,3.440000,0.860000,10.200000,7
1077,9.900000,0.320000,0.560000,2.000000,0.073000,3.000000,8.000000,0.995340,3.150000,0.730000,11.400000,6
1078,8.600000,0.370000,0.650000,6.400000,0.080000,3.000000,8.000000,0.998170,3.270000,0.580000,11.000000,5
1079,8.600000,0.370000,0.650000,6.400000,0.080000,3.000000,8.000000,0.998170,3.270000,0.580000,11.000000,5
1080,7.900000,0.300000,0.680000,8.300000,0.050000,37.500000,278.000000,0.993160,3.010000,0.510000,12.300000,7
1081,10.300000,0.270000,0.560000,1.400000,0.047000,3.000000,8.000000,0.994710,3.160000,0.510000,11.800000,6
1082,7.900000,0.300000,0.680000,8.300000,0.050000,37.500000,289.000000,0.993160,3.010000,0.510000,12.300000,7
1083,7.200000,0.380000,0.300000,1.800000,0.073000,31.000000,70.000000,0.996850,3.420000,0.590000,9.500000,6
1084,8.700000,0.420000,0.450000,2.400000,0.072000,32.000000,59.000000,0.996170,3.330000,0.770000,12.000000,6
1085,7.200000,0.380000,0.300000,1.800000,0.073000,31.000000,70.000000,0.996850,3.420000,0.590000,9.500000,6
1086,6.800000,0.480000,0.080000,1.800000,0.074000,40.000000,64.000000,0.995290,3.120000,0.490000,9.600000,5
1087,8.500000,0.340000,0.400000,4.700000,0.055000,3.000000,9.000000,0.997380,3.380000,0.660000,11.600000,7
1088,7.900000,0.190000,0.420000,1.600000,0.057000,18.000000,30.000000,0.994000,3.290000,0.690000,11.200000,6
1089,11.600000,0.410000,0.540000,1.500000,0.095000,22.000000,41.000000,0.997350,3.020000,0.760000,9.900000,7
1090,11.600000,0.410000,0.540000,1.500000,0.095000,22.000000,41.000000,0.997350,3.020000,0.760000,9.900000,7
1091,10.000000,0.260000,0.540000,1.900000,0.083000,42.000000,74.000000,0.994510,2.980000,0.630000,11.800000,8
1092,7.900000,0.340000,0.420000,2.000000,0.086000,8.000000,19.000000,0.995460,3.350000,0.600000,11.400000,6
1093,7.000000,0.540000,0.090000,2.000000,0.081000,10.000000,16.000000,0.994790,3.430000,0.590000,11.500000,6
1094,9.200000,0.310000,0.360000,2.200000,0.079000,11.000000,31.000000,0.996150,3.330000,0.860000,12.000000,7
1095,6.600000,0.725000,0.090000,5.500000,0.117000,9.000000,17.000000,0.996550,3.350000,0.490000,10.800000,6
1096,9.400000,0.400000,0.470000,2.500000,0.087000,6.000000,20.000000,0.997720,3.150000,0.500000,10.500000,5
1097,6.600000,0.725000,0.090000,5.500000,0.117000,9.000000,17.000000,0.996550,3.350000,0.490000,10.800000,6
1098,8.600000,0.520000,0.380000,1.500000,0.096000,5.000000,18.000000,0.996660,3.200000,0.520000,9.400000,5
1099,8.000000,0.310000,0.450000,2.100000,0.216000,5.000000,16.000000,0.993580,3.150000,0.810000,12.500000,7
1100,8.600000,0.520000,0.380000,1.500000,0.096000,5.000000,18.000000,0.996660,3.200000,0.520000,9.400000,5
1101,8.400000,0.340000,0.420000,2.100000,0.072000,23.000000,36.000000,0.993920,3.110000,0.780000,12.400000,6
1102,7.400000,0.490000,0.270000,2.100000,0.071000,14.000000,25.000000,0.993880,3.350000,0.630000,12.000000,6
1103,6.100000,0.480000,0.090000,1.700000,0.078000,18.000000,30.000000,0.994020,3.450000,0.540000,11.200000,6
1104,7.400000,0.490000,0.270000,2.100000,0.071000,14.000000,25.000000,0.993880,3.350000,0.630000,12.000000,6
1105,8.000000,0.480000,0.340000,2.200000,0.073000,16.000000,25.000000,0.993600,3.280000,0.660000,12.400000,6
1106,6.300000,0.570000,0.280000,2.100000,0.048000,13.000000,49.000000,0.993740,3.410000,0.600000,12.800000,5
1107,8.200000,0.230000,0.420000,1.900000,0.069000,9.000000,17.000000,0.993760,3.210000,0.540000,12.300000,6
1108,9.100000,0.300000,0.410000,2.000000,0.068000,10.000000,24.000000,0.995230,3.270000,0.850000,11.700000,7
1109,8.100000,0.780000,0.100000,3.300000,0.090000,4.000000,13.000000,0.998550,3.360000,0.490000,9.500000,5
1110,10.800000,0.470000,0.430000,2.100000,0.171000,27.000000,66.000000,0.998200,3.170000,0.760000,10.800000,6
1111,8.300000,0.530000,0.000000,1.400000,0.070000,6.000000,14.000000,0.995930,3.250000,0.640000,10.000000,6
1112,5.400000,0.420000,0.270000,2.000000,0.092000,23.000000,55.000000,0.994710,3.780000,0.640000,12.300000,7
1113,7.900000,0.330000,0.410000,1.500000,0.056000,6.000000,35.000000,0.993960,3.290000,0.710000,11.000000,6
1114,8.900000,0.240000,0.390000,1.600000,0.074000,3.000000,10.000000,0.996980,3.120000,0.590000,9.500000,6
1115,5.000000,0.400000,0.500000,4.300000,0.046000,29.000000,80.000000,0.990200,3.490000,0.660000,13.600000,6
1116,7.000000,0.690000,0.070000,2.500000,0.091000,15.000000,21.000000,0.995720,3.380000,0.600000,11.300000,6
1117,7.000000,0.690000,0.070000,2.500000,0.091000,15.000000,21.000000,0.995720,3.380000,0.600000,11.300000,6
1118,7.000000,0.690000,0.070000,2.500000,0.091000,15.000000,21.000000,0.995720,3.380000,0.600000,11.300000,6
1119,7.100000,0.390000,0.120000,2.100000,0.065000,14.000000,24.000000,0.992520,3.300000,0.530000,13.300000,6
1120,5.600000,0.660000,0.000000,2.500000,0.066000,7.000000,15.000000,0.992560,3.520000,0.580000,12.900000,5
1121,7.900000,0.540000,0.340000,2.500000,0.076000,8.000000,17.000000,0.992350,3.200000,0.720000,13.100000,8
1122,6.600000,0.500000,0.000000,1.800000,0.062000,21.000000,28.000000,0.993520,3.440000,0.550000,12.300000,6
1123,6.300000,0.470000,0.000000,1.400000,0.055000,27.000000,33.000000,0.992200,3.450000,0.480000,12.300000,6
1124,10.700000,0.400000,0.370000,1.900000,0.081000,17.000000,29.000000,0.996740,3.120000,0.650000,11.200000,6
1125,6.500000,0.580000,0.000000,2.200000,0.096000,3.000000,13.000000,0.995570,3.620000,0.620000,11.500000,4
1126,8.800000,0.240000,0.350000,1.700000,0.055000,13.000000,27.000000,0.993940,3.140000,0.590000,11.300000,7
1127,5.800000,0.290000,0.260000,1.700000,0.063000,3.000000,11.000000,0.991500,3.390000,0.540000,13.500000,6
1128,6.300000,0.760000,0.000000,2.900000,0.072000,26.000000,52.000000,0.993790,3.510000,0.600000,11.500000,6
1129,10.000000,0.430000,0.330000,2.700000,0.095000,28.000000,89.000000,0.998400,3.220000,0.680000,10.000000,5
1130,10.500000,0.430000,0.350000,3.300000,0.092000,24.000000,70.000000,0.997980,3.210000,0.690000,10.500000,6
1131,9.100000,0.600000,0.000000,1.900000,0.058000,5.000000,10.000000,0.997700,3.180000,0.630000,10.400000,6
1132,5.900000,0.190000,0.210000,1.700000,0.045000,57.000000,135.000000,0.993410,3.320000,0.440000,9.500000,5
1133,7.400000,0.360000,0.340000,1.800000,0.075000,18.000000,38.000000,0.993300,3.380000,0.880000,13.600000,7
1134,7.200000,0.480000,0.070000,5.500000,0.089000,10.000000,18.000000,0.996840,3.370000,0.680000,11.200000,7
1135,8.500000,0.280000,0.350000,1.700000,0.061000,6.000000,15.000000,0.995240,3.300000,0.740000,11.800000,7
1136,8.000000,0.250000,0.430000,1.700000,0.067000,22.000000,50.000000,0.994600,3.380000,0.600000,11.900000,6
1137,10.400000,0.520000,0.450000,2.000000,0.080000,6.000000,13.000000,0.997740,3.220000,0.760000,11.400000,6
1138,10.400000,0.520000,0.450000,2.000000,0.080000,6.000000,13.000000,0.997740,3.220000,0.760000,11.400000,6
1139,7.500000,0.410000,0.150000,3.700000,0.104000,29.000000,94.000000,0.997860,3.140000,0.580000,9.100000,5
1140,8.200000,0.510000,0.240000,2.000000,0.079000,16.000000,86.000000,0.997640,3.340000,0.640000,9.500000,6
1141,7.300000,0.400000,0.300000,1.700000,0.080000,33.000000,79.000000,0.996900,3.410000,0.650000,9.500000,6
1142,8.200000,0.380000,0.320000,2.500000,0.080000,24.000000,71.000000,0.996240,3.270000,0.850000,11.000000,6
1143,6.900000,0.450000,0.110000,2.400000,0.043000,6.000000,12.000000,0.993540,3.300000,0.650000,11.400000,6
1144,7.000000,0.220000,0.300000,1.800000,0.065000,16.000000,20.000000,0.996720,3.610000,0.820000,10.000000,6
1145,7.300000,0.320000,0.230000,2.300000,0.066000,35.000000,70.000000,0.995880,3.430000,0.620000,10.100000,5
1146,8.200000,0.200000,0.430000,2.500000,0.076000,31.000000,51.000000,0.996720,3.530000,0.810000,10.400000,6
1147,7.800000,0.500000,0.120000,1.800000,0.178000,6.000000,21.000000,0.996000,3.280000,0.870000,9.800000,6
1148,10.000000,0.410000,0.450000,6.200000,0.071000,6.000000,14.000000,0.997020,3.210000,0.490000,11.800000,7
1149,7.800000,0.390000,0.420000,2.000000,0.086000,9.000000,21.000000,0.995260,3.390000,0.660000,11.600000,6
1150,10.000000,0.350000,0.470000,2.000000,0.061000,6.000000,11.000000,0.995850,3.230000,0.520000,12.000000,6
1151,8.200000,0.330000,0.320000,2.800000,0.067000,4.000000,12.000000,0.994730,3.300000,0.760000,12.800000,7
1152,6.100000,0.580000,0.230000,2.500000,0.044000,16.000000,70.000000,0.993520,3.460000,0.650000,12.500000,6
1153,8.300000,0.600000,0.250000,2.200000,0.118000,9.000000,38.000000,0.996160,3.150000,0.530000,9.800000,5
1154,9.600000,0.420000,0.350000,2.100000,0.083000,17.000000,38.000000,0.996220,3.230000,0.660000,11.100000,6
1155,6.600000,0.580000,0.000000,2.200000,0.100000,50.000000,63.000000,0.995440,3.590000,0.680000,11.400000,6
1156,8.300000,0.600000,0.250000,2.200000,0.118000,9.000000,38.000000,0.996160,3.150000,0.530000,9.800000,5
1157,8.500000,0.180000,0.510000,1.750000,0.071000,45.000000,88.000000,0.995240,3.330000,0.760000,11.800000,7
1158,5.100000,0.510000,0.180000,2.100000,0.042000,16.000000,101.000000,0.992400,3.460000,0.870000,12.900000,7
1159,6.700000,0.410000,0.430000,2.800000,0.076000,22.000000,54.000000,0.995720,3.420000,1.160000,10.600000,6
1160,10.200000,0.410000,0.430000,2.200000,0.110000,11.000000,37.000000,0.997280,3.160000,0.670000,10.800000,5
1161,10.600000,0.360000,0.570000,2.300000,0.087000,6.000000,20.000000,0.996760,3.140000,0.720000,11.100000,7
1162,8.800000,0.450000,0.430000,1.400000,0.076000,12.000000,21.000000,0.995510,3.210000,0.750000,10.200000,6
1163,8.500000,0.320000,0.420000,2.300000,0.075000,12.000000,19.000000,0.994340,3.140000,0.710000,11.800000,7
1164,9.000000,0.785000,0.240000,1.700000,0.078000,10.000000,21.000000,0.996920,3.290000,0.670000,10.000000,5
1165,9.000000,0.785000,0.240000,1.700000,0.078000,10.000000,21.000000,0.996920,3.290000,0.670000,10.000000,5
1166,8.500000,0.440000,0.500000,1.900000,0.369000,15.000000,38.000000,0.996340,3.010000,1.100000,9.400000,5
1167,9.900000,0.540000,0.260000,2.000000,0.111000,7.000000,60.000000,0.997090,2.940000,0.980000,10.200000,5
1168,8.200000,0.330000,0.390000,2.500000,0.074000,29.000000,48.000000,0.995280,3.320000,0.880000,12.400000,7
1169,6.500000,0.340000,0.270000,2.800000,0.067000,8.000000,44.000000,0.993840,3.210000,0.560000,12.000000,6
1170,7.600000,0.500000,0.290000,2.300000,0.086000,5.000000,14.000000,0.995020,3.320000,0.620000,11.500000,6
1171,9.200000,0.360000,0.340000,1.600000,0.062000,5.000000,12.000000,0.996670,3.200000,0.670000,10.500000,6
1172,7.100000,0.590000,0.000000,2.200000,0.078000,26.000000,44.000000,0.995220,3.420000,0.680000,10.800000,6
